City,State short,State full,County
"Pocking","BY","Bayern","Passau"
"Ruderting","BY","Bayern","Passau"
"Ruhstorf a.d.Rott","BY","Bayern","Passau"
"Salzweg","BY","Bayern","Passau"
"Sonnen","BY","Bayern","Passau"
"Tettenweis","BY","Bayern","Passau"
"Thyrnau","BY","Bayern","Passau"
"Tiefenbach","BY","Bayern","Passau"
"Untergriesbach","BY","Bayern","Passau"
"Vilshofen an der Donau","BY","Bayern","Passau"
"Wegscheid","BY","Bayern","Passau"
"Windorf","BY","Bayern","Passau"
"Tittling","BY","Bayern","Passau"
"Witzmannsberg","BY","Bayern","Passau"
"Aidenbach","BY","Bayern","Passau"
"Beutelsbach","BY","Bayern","Passau"
"Malching","BY","Bayern","Passau"
"Rotthalmünster","BY","Bayern","Passau"
"Arnbruck","BY","Bayern","Regen"
"Bayerisch Eisenstein","BY","Bayern","Regen"
"Bischofsmais","BY","Bayern","Regen"
"Bodenmais","BY","Bayern","Regen"
"Böbrach","BY","Bayern","Regen"
"Drachselsried","BY","Bayern","Regen"
"Frauenau","BY","Bayern","Regen"
"Geiersthal","BY","Bayern","Regen"
"Kirchberg i.Wald","BY","Bayern","Regen"
"Kirchdorf i.Wald","BY","Bayern","Regen"
"Kollnburg","BY","Bayern","Regen"
"Langdorf","BY","Bayern","Regen"
"Lindberg","BY","Bayern","Regen"
"Patersdorf","BY","Bayern","Regen"
"Prackenbach","BY","Bayern","Regen"
"Regen","BY","Bayern","Regen"
"Rinchnach","BY","Bayern","Regen"
"Teisnach","BY","Bayern","Regen"
"Viechtach","BY","Bayern","Regen"
"Zwiesel","BY","Bayern","Regen"
"Achslach","BY","Bayern","Regen"
"Gotteszell","BY","Bayern","Regen"
"Ruhmannsfelden","BY","Bayern","Regen"
"Zachenberg","BY","Bayern","Regen"
"Arnstorf","BY","Bayern","Rottal-Inn"
"Dietersburg","BY","Bayern","Rottal-Inn"
"Eggenfelden","BY","Bayern","Rottal-Inn"
"Egglham","BY","Bayern","Rottal-Inn"
"Gangkofen","BY","Bayern","Rottal-Inn"
"Hebertsfelden","BY","Bayern","Rottal-Inn"
"Johanniskirchen","BY","Bayern","Rottal-Inn"
"Julbach","BY","Bayern","Rottal-Inn"
"Kirchdorf a.Inn","BY","Bayern","Rottal-Inn"
"Mitterskirchen","BY","Bayern","Rottal-Inn"
"Pfarrkirchen","BY","Bayern","Rottal-Inn"
"Postmünster","BY","Bayern","Rottal-Inn"
"Roßbach","BY","Bayern","Rottal-Inn"
"Schönau","BY","Bayern","Rottal-Inn"
"Simbach a.Inn","BY","Bayern","Rottal-Inn"
"Triftern","BY","Bayern","Rottal-Inn"
"Unterdietfurt","BY","Bayern","Rottal-Inn"
"Wittibreut","BY","Bayern","Rottal-Inn"
"Wurmannsquick","BY","Bayern","Rottal-Inn"
"Zeilarn","BY","Bayern","Rottal-Inn"
"Falkenberg","BY","Bayern","Rottal-Inn"
"Malgersdorf","BY","Bayern","Rottal-Inn"
"Rimbach","BY","Bayern","Rottal-Inn"
"Geratskirchen","BY","Bayern","Rottal-Inn"
"Massing","BY","Bayern","Rottal-Inn"
"Bayerbach","BY","Bayern","Rottal-Inn"
"Bad Birnbach","BY","Bayern","Rottal-Inn"
"Reut","BY","Bayern","Rottal-Inn"
"Tann","BY","Bayern","Rottal-Inn"
"Ering","BY","Bayern","Rottal-Inn"
"Stubenberg","BY","Bayern","Rottal-Inn"
"Bogen","BY","Bayern","Straubing-Bogen"
"Feldkirchen","BY","Bayern","Straubing-Bogen"
"Geiselhöring","BY","Bayern","Straubing-Bogen"
"Haibach","BY","Bayern","Straubing-Bogen"
"Kirchroth","BY","Bayern","Straubing-Bogen"
"Konzell","BY","Bayern","Straubing-Bogen"
"Laberweinting","BY","Bayern","Straubing-Bogen"
"Leiblfing","BY","Bayern","Straubing-Bogen"
"Mallersdorf-Pfaffenberg","BY","Bayern","Straubing-Bogen"
"Oberschneiding","BY","Bayern","Straubing-Bogen"
"Parkstetten","BY","Bayern","Straubing-Bogen"
"Rattenberg","BY","Bayern","Straubing-Bogen"
"Sankt Englmar","BY","Bayern","Straubing-Bogen"
"Steinach","BY","Bayern","Straubing-Bogen"
"Wiesenfelden","BY","Bayern","Straubing-Bogen"
"Loitzendorf","BY","Bayern","Straubing-Bogen"
"Rattiszell","BY","Bayern","Straubing-Bogen"
"Stallwang","BY","Bayern","Straubing-Bogen"
"Ascha","BY","Bayern","Straubing-Bogen"
"Falkenfels","BY","Bayern","Straubing-Bogen"
"Haselbach","BY","Bayern","Straubing-Bogen"
"Mitterfels","BY","Bayern","Straubing-Bogen"
"Hunderdorf","BY","Bayern","Straubing-Bogen"
"Neukirchen","BY","Bayern","Straubing-Bogen"
"Windberg","BY","Bayern","Straubing-Bogen"
"Aholfing","BY","Bayern","Straubing-Bogen"
"Atting","BY","Bayern","Straubing-Bogen"
"Perkam","BY","Bayern","Straubing-Bogen"
"Rain","BY","Bayern","Straubing-Bogen"
"Mariaposching","BY","Bayern","Straubing-Bogen"
"Niederwinkling","BY","Bayern","Straubing-Bogen"
"Perasdorf","BY","Bayern","Straubing-Bogen"
"Schwarzach","BY","Bayern","Straubing-Bogen"
"Aiterhofen","BY","Bayern","Straubing-Bogen"
"Salching","BY","Bayern","Straubing-Bogen"
"Irlbach","BY","Bayern","Straubing-Bogen"
"Straßkirchen","BY","Bayern","Straubing-Bogen"
"Dingolfing","BY","Bayern","Dingolfing-Landau"
"Eichendorf","BY","Bayern","Dingolfing-Landau"
"Frontenhausen","BY","Bayern","Dingolfing-Landau"
"Landau a.d.Isar","BY","Bayern","Dingolfing-Landau"
"Loiching","BY","Bayern","Dingolfing-Landau"
"Marklkofen","BY","Bayern","Dingolfing-Landau"
"Mengkofen","BY","Bayern","Dingolfing-Landau"
"Moosthenning","BY","Bayern","Dingolfing-Landau"
"Niederviehbach","BY","Bayern","Dingolfing-Landau"
"Pilsting","BY","Bayern","Dingolfing-Landau"
"Reisbach","BY","Bayern","Dingolfing-Landau"
"Simbach","BY","Bayern","Dingolfing-Landau"
"Wallersdorf","BY","Bayern","Dingolfing-Landau"
"Gottfrieding","BY","Bayern","Dingolfing-Landau"
"Mamming","BY","Bayern","Dingolfing-Landau"
"Amberg","BY","Bayern","Amberg"
"Regensburg","BY","Bayern","Regensburg"
"Weiden i.d.OPf.","BY","Bayern","Weiden i.d.OPf."
"Ammerthal","BY","Bayern","Amberg-Sulzbach"
"Auerbach i.d.OPf.","BY","Bayern","Amberg-Sulzbach"
"Ebermannsdorf","BY","Bayern","Amberg-Sulzbach"
"Edelsfeld","BY","Bayern","Amberg-Sulzbach"
"Ensdorf","BY","Bayern","Amberg-Sulzbach"
"Freihung","BY","Bayern","Amberg-Sulzbach"
"Freudenberg","BY","Bayern","Amberg-Sulzbach"
"Hirschau","BY","Bayern","Amberg-Sulzbach"
"Hohenburg","BY","Bayern","Amberg-Sulzbach"
"Kastl","BY","Bayern","Amberg-Sulzbach"
"Kümmersbruck","BY","Bayern","Amberg-Sulzbach"
"Poppenricht","BY","Bayern","Amberg-Sulzbach"
"Rieden","BY","Bayern","Amberg-Sulzbach"
"Schmidmühlen","BY","Bayern","Amberg-Sulzbach"
"Schnaittenbach","BY","Bayern","Amberg-Sulzbach"
"Sulzbach-Rosenberg","BY","Bayern","Amberg-Sulzbach"
"Ursensollen","BY","Bayern","Amberg-Sulzbach"
"Vilseck","BY","Bayern","Amberg-Sulzbach"
"Gebenbach","BY","Bayern","Amberg-Sulzbach"
"Hahnbach","BY","Bayern","Amberg-Sulzbach"
"Hirschbach","BY","Bayern","Amberg-Sulzbach"
"Königstein","BY","Bayern","Amberg-Sulzbach"
"Etzelwang","BY","Bayern","Amberg-Sulzbach"
"Neukirchen b.Sulzbach-Rosenberg","BY","Bayern","Amberg-Sulzbach"
"Weigendorf","BY","Bayern","Amberg-Sulzbach"
"Birgland","BY","Bayern","Amberg-Sulzbach"
"Illschwang","BY","Bayern","Amberg-Sulzbach"
"Eichen","BY","Bayern","Amberg-Sulzbach"
"Arnschwang","BY","Bayern","Cham"
"Arrach","BY","Bayern","Cham"
"Blaibach","BY","Bayern","Cham"
"Cham","BY","Bayern","Cham"
"Chamerau","BY","Bayern","Cham"
"Eschlkam","BY","Bayern","Cham"
"Furth im Wald","BY","Bayern","Cham"
"Grafenwiesen","BY","Bayern","Cham"
"Hohenwarth","BY","Bayern","Cham"
"Bad Kötzting","BY","Bayern","Cham"
"Lam","BY","Bayern","Cham"
"Miltach","BY","Bayern","Cham"
"Neukirchen b.Hl.Blut","BY","Bayern","Cham"
"Pemfling","BY","Bayern","Cham"
"Rimbach","BY","Bayern","Cham"
"Roding","BY","Bayern","Cham"
"Rötz","BY","Bayern","Cham"
"Runding","BY","Bayern","Cham"
"Schönthal","BY","Bayern","Cham"
"Schorndorf","BY","Bayern","Cham"
"Traitsching","BY","Bayern","Cham"
"Waffenbrunn","BY","Bayern","Cham"
"Waldmünchen","BY","Bayern","Cham"
"Willmering","BY","Bayern","Cham"
"Zandt","BY","Bayern","Cham"
"Lohberg","BY","Bayern","Cham"
"Tiefenbach","BY","Bayern","Cham"
"Treffelstein","BY","Bayern","Cham"
"Pösing","BY","Bayern","Cham"
"Stamsried","BY","Bayern","Cham"
"Gleißenberg","BY","Bayern","Cham"
"Weiding","BY","Bayern","Cham"
"Reichenbach","BY","Bayern","Cham"
"Walderbach","BY","Bayern","Cham"
"Zell","BY","Bayern","Cham"
"Wald","BY","Bayern","Cham"
"Falkenstein","BY","Bayern","Cham"
"Michelsneukirchen","BY","Bayern","Cham"
"Rettenbach","BY","Bayern","Cham"
"Berching","BY","Bayern","Neumarkt i.d.OPf."
"Berg b.Neumarkt i.d.OPf.","BY","Bayern","Neumarkt i.d.OPf."
"Breitenbrunn","BY","Bayern","Neumarkt i.d.OPf."
"Deining","BY","Bayern","Neumarkt i.d.OPf."
"Dietfurt a.d.Altmühl","BY","Bayern","Neumarkt i.d.OPf."
"Freystadt","BY","Bayern","Neumarkt i.d.OPf."
"Hohenfels","BY","Bayern","Neumarkt i.d.OPf."
"Lauterhofen","BY","Bayern","Neumarkt i.d.OPf."
"Lupburg","BY","Bayern","Neumarkt i.d.OPf."
"Mühlhausen","BY","Bayern","Neumarkt i.d.OPf."
"Neumarkt i.d.OPf.","BY","Bayern","Neumarkt i.d.OPf."
"Parsberg","BY","Bayern","Neumarkt i.d.OPf."
"Postbauer-Heng","BY","Bayern","Neumarkt i.d.OPf."
"Pyrbaum","BY","Bayern","Neumarkt i.d.OPf."
"Seubersdorf i.d.OPf.","BY","Bayern","Neumarkt i.d.OPf."
"Velburg","BY","Bayern","Neumarkt i.d.OPf."
"Berngau","BY","Bayern","Neumarkt i.d.OPf."
"Pilsach","BY","Bayern","Neumarkt i.d.OPf."
"Sengenthal","BY","Bayern","Neumarkt i.d.OPf."
"Altenstadt a.d.Waldnaab","BY","Bayern","Neustadt a.d.Waldnaab"
"Eslarn","BY","Bayern","Neustadt a.d.Waldnaab"
"Floß","BY","Bayern","Neustadt a.d.Waldnaab"
"Flossenbürg","BY","Bayern","Neustadt a.d.Waldnaab"
"Grafenwöhr","BY","Bayern","Neustadt a.d.Waldnaab"
"Luhe-Wildenau","BY","Bayern","Neustadt a.d.Waldnaab"
"Mantel","BY","Bayern","Neustadt a.d.Waldnaab"
"Moosbach","BY","Bayern","Neustadt a.d.Waldnaab"
"Neustadt a.d.Waldnaab","BY","Bayern","Neustadt a.d.Waldnaab"
"Vohenstrauß","BY","Bayern","Neustadt a.d.Waldnaab"
"Waidhaus","BY","Bayern","Neustadt a.d.Waldnaab"
"Waldthurn","BY","Bayern","Neustadt a.d.Waldnaab"
"Windischeschenbach","BY","Bayern","Neustadt a.d.Waldnaab"
"Kirchendemenreuth","BY","Bayern","Neustadt a.d.Waldnaab"
"Parkstein","BY","Bayern","Neustadt a.d.Waldnaab"
"Püchersreuth","BY","Bayern","Neustadt a.d.Waldnaab"
"Störnstein","BY","Bayern","Neustadt a.d.Waldnaab"
"Theisseil","BY","Bayern","Neustadt a.d.Waldnaab"
"Trabitz","BY","Bayern","Neustadt a.d.Waldnaab"
"Pressath","BY","Bayern","Neustadt a.d.Waldnaab"
"Schwarzenbach","BY","Bayern","Neustadt a.d.Waldnaab"
"Etzenricht","BY","Bayern","Neustadt a.d.Waldnaab"
"Kohlberg","BY","Bayern","Neustadt a.d.Waldnaab"
"Weiherhammer","BY","Bayern","Neustadt a.d.Waldnaab"
"Kirchenthumbach","BY","Bayern","Neustadt a.d.Waldnaab"
"Schlammersdorf","BY","Bayern","Neustadt a.d.Waldnaab"
"Vorbach","BY","Bayern","Neustadt a.d.Waldnaab"
"Eschenbach i.d.OPf.","BY","Bayern","Neustadt a.d.Waldnaab"
"Neustadt am Kulm","BY","Bayern","Neustadt a.d.Waldnaab"
"Speinshart","BY","Bayern","Neustadt a.d.Waldnaab"
"Irchenrieth","BY","Bayern","Neustadt a.d.Waldnaab"
"Pirk","BY","Bayern","Neustadt a.d.Waldnaab"
"Schirmitz","BY","Bayern","Neustadt a.d.Waldnaab"
"Bechtsrieth","BY","Bayern","Neustadt a.d.Waldnaab"
"Leuchtenberg","BY","Bayern","Neustadt a.d.Waldnaab"
"Tännesberg","BY","Bayern","Neustadt a.d.Waldnaab"
"Georgenberg","BY","Bayern","Neustadt a.d.Waldnaab"
"Pleystein","BY","Bayern","Neustadt a.d.Waldnaab"
"Manteler Forst","BY","Bayern","Neustadt a.d.Waldnaab"
"Speinsharter Forst","BY","Bayern","Neustadt a.d.Waldnaab"
"Barbing","BY","Bayern","Regensburg"
"Beratzhausen","BY","Bayern","Regensburg"
"Bernhardswald","BY","Bayern","Regensburg"
"Hagelstadt","BY","Bayern","Regensburg"
"Hemau","BY","Bayern","Regensburg"
"Köfering","BY","Bayern","Regensburg"
"Lappersdorf","BY","Bayern","Regensburg"
"Mintraching","BY","Bayern","Regensburg"
"Neutraubling","BY","Bayern","Regensburg"
"Nittendorf","BY","Bayern","Regensburg"
"Obertraubling","BY","Bayern","Regensburg"
"Pentling","BY","Bayern","Regensburg"
"Pettendorf","BY","Bayern","Regensburg"
"Pfatter","BY","Bayern","Regensburg"
"Regenstauf","BY","Bayern","Regensburg"
"Schierling","BY","Bayern","Regensburg"
"Sinzing","BY","Bayern","Regensburg"
"Tegernheim","BY","Bayern","Regensburg"
"Thalmassing","BY","Bayern","Regensburg"
"Wenzenbach","BY","Bayern","Regensburg"
"Wiesent","BY","Bayern","Regensburg"
"Zeitlarn","BY","Bayern","Regensburg"
"Duggendorf","BY","Bayern","Regensburg"
"Holzheim a.Forst","BY","Bayern","Regensburg"
"Kallmünz","BY","Bayern","Regensburg"
"Brunn","BY","Bayern","Regensburg"
"Deuerling","BY","Bayern","Regensburg"
"Laaber","BY","Bayern","Regensburg"
"Pielenhofen","BY","Bayern","Regensburg"
"Wolfsegg","BY","Bayern","Regensburg"
"Altenthann","BY","Bayern","Regensburg"
"Bach a.d.Donau","BY","Bayern","Regensburg"
"Donaustauf","BY","Bayern","Regensburg"
"Brennberg","BY","Bayern","Regensburg"
"Wörth a.d.Donau","BY","Bayern","Regensburg"
"Alteglofsheim","BY","Bayern","Regensburg"
"Pfakofen","BY","Bayern","Regensburg"
"Aufhausen","BY","Bayern","Regensburg"
"Mötzing","BY","Bayern","Regensburg"
"Riekofen","BY","Bayern","Regensburg"
"Sünching","BY","Bayern","Regensburg"
"Forstmühler Forst","BY","Bayern","Regensburg"
"Kreuther Forst","BY","Bayern","Regensburg"
"Bodenwöhr","BY","Bayern","Schwandorf"
"Bruck i.d.OPf.","BY","Bayern","Schwandorf"
"Burglengenfeld","BY","Bayern","Schwandorf"
"Fensterbach","BY","Bayern","Schwandorf"
"Maxhütte-Haidhof","BY","Bayern","Schwandorf"
"Neunburg vorm Wald","BY","Bayern","Schwandorf"
"Nittenau","BY","Bayern","Schwandorf"
"Wernberg-Köblitz","BY","Bayern","Schwandorf"
"Oberviechtach","BY","Bayern","Schwandorf"
"Schmidgaden","BY","Bayern","Schwandorf"
"Schwandorf","BY","Bayern","Schwandorf"
"Teublitz","BY","Bayern","Schwandorf"
"Gleiritsch","BY","Bayern","Schwandorf"
"Niedermurach","BY","Bayern","Schwandorf"
"Teunz","BY","Bayern","Schwandorf"
"Winklarn","BY","Bayern","Schwandorf"
"Altendorf","BY","Bayern","Schwandorf"
"Guteneck","BY","Bayern","Schwandorf"
"Nabburg","BY","Bayern","Schwandorf"
"Schwarzach b.Nabburg","BY","Bayern","Schwandorf"
"Schwarzenfeld","BY","Bayern","Schwandorf"
"Stulln","BY","Bayern","Schwandorf"
"Pfreimd","BY","Bayern","Schwandorf"
"Trausnitz","BY","Bayern","Schwandorf"
"Schönsee","BY","Bayern","Schwandorf"
"Stadlern","BY","Bayern","Schwandorf"
"Weiding","BY","Bayern","Schwandorf"
"Dieterskirchen","BY","Bayern","Schwandorf"
"Neukirchen-Balbini","BY","Bayern","Schwandorf"
"Schwarzhofen","BY","Bayern","Schwandorf"
"Thanstein","BY","Bayern","Schwandorf"
"Steinberg am See","BY","Bayern","Schwandorf"
"Wackersdorf","BY","Bayern","Schwandorf"
"Wolferlohe","BY","Bayern","Schwandorf"
"Bärnau","BY","Bayern","Tirschenreuth"
"Erbendorf","BY","Bayern","Tirschenreuth"
"Friedenfels","BY","Bayern","Tirschenreuth"
"Fuchsmühl","BY","Bayern","Tirschenreuth"
"Immenreuth","BY","Bayern","Tirschenreuth"
"Konnersreuth","BY","Bayern","Tirschenreuth"
"Kulmain","BY","Bayern","Tirschenreuth"
"Mähring","BY","Bayern","Tirschenreuth"
"Bad Neualbenreuth","BY","Bayern","Tirschenreuth"
"Plößberg","BY","Bayern","Tirschenreuth"
"Tirschenreuth","BY","Bayern","Tirschenreuth"
"Waldershof","BY","Bayern","Tirschenreuth"
"Waldsassen","BY","Bayern","Tirschenreuth"
"Leonberg","BY","Bayern","Tirschenreuth"
"Mitterteich","BY","Bayern","Tirschenreuth"
"Pechbrunn","BY","Bayern","Tirschenreuth"
"Kastl","BY","Bayern","Tirschenreuth"
"Kemnath","BY","Bayern","Tirschenreuth"
"Brand","BY","Bayern","Tirschenreuth"
"Ebnath","BY","Bayern","Tirschenreuth"
"Neusorg","BY","Bayern","Tirschenreuth"
"Pullenreuth","BY","Bayern","Tirschenreuth"
"Krummennaab","BY","Bayern","Tirschenreuth"
"Reuth b.Erbendorf","BY","Bayern","Tirschenreuth"
"Falkenberg","BY","Bayern","Tirschenreuth"
"Wiesau","BY","Bayern","Tirschenreuth"
"Bamberg","BY","Bayern","Bamberg"
"Bayreuth","BY","Bayern","Bayreuth"
"Coburg","BY","Bayern","Coburg"
"Hof","BY","Bayern","Hof"
"Altendorf","BY","Bayern","Bamberg"
"Bischberg","BY","Bayern","Bamberg"
"Breitengüßbach","BY","Bayern","Bamberg"
"Buttenheim","BY","Bayern","Bamberg"
"Frensdorf","BY","Bayern","Bamberg"
"Gundelsheim","BY","Bayern","Bamberg"
"Hallstadt","BY","Bayern","Bamberg"
"Heiligenstadt i.OFr.","BY","Bayern","Bamberg"
"Hirschaid","BY","Bayern","Bamberg"
"Kemmern","BY","Bayern","Bamberg"
"Litzendorf","BY","Bayern","Bamberg"
"Memmelsdorf","BY","Bayern","Bamberg"
"Oberhaid","BY","Bayern","Bamberg"
"Pettstadt","BY","Bayern","Bamberg"
"Pommersfelden","BY","Bayern","Bamberg"
"Rattelsdorf","BY","Bayern","Bamberg"
"Scheßlitz","BY","Bayern","Bamberg"
"Stegaurach","BY","Bayern","Bamberg"
"Strullendorf","BY","Bayern","Bamberg"
"Viereth-Trunstadt","BY","Bayern","Bamberg"
"Walsdorf","BY","Bayern","Bamberg"
"Zapfendorf","BY","Bayern","Bamberg"
"Schlüsselfeld","BY","Bayern","Bamberg"
"Baunach","BY","Bayern","Bamberg"
"Gerach","BY","Bayern","Bamberg"
"Lauter","BY","Bayern","Bamberg"
"Reckendorf","BY","Bayern","Bamberg"
"Königsfeld","BY","Bayern","Bamberg"
"Stadelhofen","BY","Bayern","Bamberg"
"Wattendorf","BY","Bayern","Bamberg"
"Burgwindheim","BY","Bayern","Bamberg"
"Ebrach","BY","Bayern","Bamberg"
"Burgebrach","BY","Bayern","Bamberg"
"Schönbrunn i.Steigerwald","BY","Bayern","Bamberg"
"Lisberg","BY","Bayern","Bamberg"
"Priesendorf","BY","Bayern","Bamberg"
"Ebracher Forst","BY","Bayern","Bamberg"
"Eichwald","BY","Bayern","Bamberg"
"Geisberger Forst","BY","Bayern","Bamberg"
"Hauptsmoor","BY","Bayern","Bamberg"
"Koppenwinder Forst","BY","Bayern","Bamberg"
"Lindach","BY","Bayern","Bamberg"
"Semberg","BY","Bayern","Bamberg"
"Steinachsrangen","BY","Bayern","Bamberg"
"Winkelhofer Forst","BY","Bayern","Bamberg"
"Zückshuter Forst","BY","Bayern","Bamberg"
"Ahorntal","BY","Bayern","Bayreuth"
"Bad Berneck i.Fichtelgebirge","BY","Bayern","Bayreuth"
"Bindlach","BY","Bayern","Bayreuth"
"Bischofsgrün","BY","Bayern","Bayreuth"
"Eckersdorf","BY","Bayern","Bayreuth"
"Fichtelberg","BY","Bayern","Bayreuth"
"Gefrees","BY","Bayern","Bayreuth"
"Goldkronach","BY","Bayern","Bayreuth"
"Heinersreuth","BY","Bayern","Bayreuth"
"Mehlmeisel","BY","Bayern","Bayreuth"
"Pegnitz","BY","Bayern","Bayreuth"
"Pottenstein","BY","Bayern","Bayreuth"
"Speichersdorf","BY","Bayern","Bayreuth"
"Waischenfeld","BY","Bayern","Bayreuth"
"Warmensteinach","BY","Bayern","Bayreuth"
"Aufseß","BY","Bayern","Bayreuth"
"Hollfeld","BY","Bayern","Bayreuth"
"Plankenfels","BY","Bayern","Bayreuth"
"Glashütten","BY","Bayern","Bayreuth"
"Mistelgau","BY","Bayern","Bayreuth"
"Gesees","BY","Bayern","Bayreuth"
"Hummeltal","BY","Bayern","Bayreuth"
"Mistelbach","BY","Bayern","Bayreuth"
"Emtmannsberg","BY","Bayern","Bayreuth"
"Kirchenpingarten","BY","Bayern","Bayreuth"
"Seybothenreuth","BY","Bayern","Bayreuth"
"Weidenberg","BY","Bayern","Bayreuth"
"Creußen","BY","Bayern","Bayreuth"
"Haag","BY","Bayern","Bayreuth"
"Prebitz","BY","Bayern","Bayreuth"
"Schnabelwaid","BY","Bayern","Bayreuth"
"Betzenstein","BY","Bayern","Bayreuth"
"Plech","BY","Bayern","Bayreuth"
"Bischofsgrüner Forst","BY","Bayern","Bayreuth"
"Fichtelberg","BY","Bayern","Bayreuth"
"Forst Neustädtlein a.Forst","BY","Bayern","Bayreuth"
"Glashüttener Forst","BY","Bayern","Bayreuth"
"Heinersreuther Forst","BY","Bayern","Bayreuth"
"Neubauer Forst-Nord","BY","Bayern","Bayreuth"
"Prüll","BY","Bayern","Bayreuth"
"Veldensteinerforst","BY","Bayern","Bayreuth"
"Waidacher Forst","BY","Bayern","Bayreuth"
"Warmensteinacher Forst-Nord","BY","Bayern","Bayreuth"
"Ahorn","BY","Bayern","Coburg"
"Dörfles-Esbach","BY","Bayern","Coburg"
"Ebersdorf b.Coburg","BY","Bayern","Coburg"
"Großheirath","BY","Bayern","Coburg"
"Itzgrund","BY","Bayern","Coburg"
"Lautertal","BY","Bayern","Coburg"
"Meeder","BY","Bayern","Coburg"
"Neustadt b.Coburg","BY","Bayern","Coburg"
"Bad Rodach","BY","Bayern","Coburg"
"Rödental","BY","Bayern","Coburg"
"Seßlach","BY","Bayern","Coburg"
"Sonnefeld","BY","Bayern","Coburg"
"Untersiemau","BY","Bayern","Coburg"
"Weidhausen b.Coburg","BY","Bayern","Coburg"
"Weitramsdorf","BY","Bayern","Coburg"
"Grub a.Forst","BY","Bayern","Coburg"
"Niederfüllbach","BY","Bayern","Coburg"
"Callenberger Forst-West","BY","Bayern","Coburg"
"Köllnholz","BY","Bayern","Coburg"
"Eggolsheim","BY","Bayern","Forchheim"
"Egloffstein","BY","Bayern","Forchheim"
"Forchheim","BY","Bayern","Forchheim"
"Gößweinstein","BY","Bayern","Forchheim"
"Hallerndorf","BY","Bayern","Forchheim"
"Hausen","BY","Bayern","Forchheim"
"Heroldsbach","BY","Bayern","Forchheim"
"Igensdorf","BY","Bayern","Forchheim"
"Langensendelbach","BY","Bayern","Forchheim"
"Neunkirchen a.Brand","BY","Bayern","Forchheim"
"Obertrubach","BY","Bayern","Forchheim"
"Pretzfeld","BY","Bayern","Forchheim"
"Wiesenttal","BY","Bayern","Forchheim"
"Ebermannstadt","BY","Bayern","Forchheim"
"Unterleinleiter","BY","Bayern","Forchheim"
"Kunreuth","BY","Bayern","Forchheim"
"Pinzberg","BY","Bayern","Forchheim"
"Wiesenthau","BY","Bayern","Forchheim"
"Kirchehrenbach","BY","Bayern","Forchheim"
"Leutenbach","BY","Bayern","Forchheim"
"Weilersbach","BY","Bayern","Forchheim"
"Effeltrich","BY","Bayern","Forchheim"
"Poxdorf","BY","Bayern","Forchheim"
"Dormitz","BY","Bayern","Forchheim"
"Hetzles","BY","Bayern","Forchheim"
"Kleinsendelbach","BY","Bayern","Forchheim"
"Gräfenberg","BY","Bayern","Forchheim"
"Hiltpoltstein","BY","Bayern","Forchheim"
"Weißenohe","BY","Bayern","Forchheim"
"Bad Steben","BY","Bayern","Hof"
"Berg","BY","Bayern","Hof"
"Döhlau","BY","Bayern","Hof"
"Geroldsgrün","BY","Bayern","Hof"
"Helmbrechts","BY","Bayern","Hof"
"Köditz","BY","Bayern","Hof"
"Konradsreuth","BY","Bayern","Hof"
"Münchberg","BY","Bayern","Hof"
"Naila","BY","Bayern","Hof"
"Oberkotzau","BY","Bayern","Hof"
"Regnitzlosau","BY","Bayern","Hof"
"Rehau","BY","Bayern","Hof"
"Schwarzenbach a.d.Saale","BY","Bayern","Hof"
"Schwarzenbach a.Wald","BY","Bayern","Hof"
"Selbitz","BY","Bayern","Hof"
"Stammbach","BY","Bayern","Hof"
"Zell im Fichtelgebirge","BY","Bayern","Hof"
"Issigau","BY","Bayern","Hof"
"Lichtenberg","BY","Bayern","Hof"
"Feilitzsch","BY","Bayern","Hof"
"Gattendorf","BY","Bayern","Hof"
"Töpen","BY","Bayern","Hof"
"Trogen","BY","Bayern","Hof"
"Leupoldsgrün","BY","Bayern","Hof"
"Schauenstein","BY","Bayern","Hof"
"Sparneck","BY","Bayern","Hof"
"Weißdorf","BY","Bayern","Hof"
"Forst Schwarzenbach a.Wald","BY","Bayern","Hof"
"Geroldsgrüner Forst","BY","Bayern","Hof"
"Martinlamitzer Forst-Nord","BY","Bayern","Hof"
"Kronach","BY","Bayern","Kronach"
"Küps","BY","Bayern","Kronach"
"Ludwigsstadt","BY","Bayern","Kronach"
